item_name,item_id
真珠色のフロッグライト,pearlescent_froglight
スカルク,sculk
スカルクヴェイン,sculk_vein
スカルクカタリスト,sculk_catalyst
スカルクシュリーカー,sculk_shrieker
スカルクセンサー,sculk_sensor
クモの巣,cobweb
岩盤,bedrock
松明,torch
魂の松明,soul_torch
レッドストーントーチ,redstone_torch
ランタン,lantern
魂のランタン,soul_lantern
エンドロッド,end_rod
レッドストーンランプ,redstone_lamp
作業台,crafting_table
石切台,stonecutter
製図台,cartography_table
矢細工台,fletching_table
鍛冶台,smithing_table
砥石,grindstone
機織り機,loom
かまど,furnace
燻製器,smoker
溶鉱炉,blast_furnace
焚き火,campfire
魂の焚き火,soul_campfire
金床,anvil
欠けた金床,chipped_anvil
壊れかけの金床,damaged_anvil
コンポスター,composter
音符ブロック,note_block
ジュークボックス,jukebox
エンチャントテーブル,enchanting_table
エンドクリスタル,end_crystal
醸造台,brewing_stand
大釜,cauldron
鐘,bell
ビーコン,beacon
コンジット,conduit
ロードストーン,lodestone
はしご,ladder
足場,scaffolding
養蜂箱,beehive
怪しげな砂,suspicious_sand
怪しげな砂利,suspicious_gravel
避雷針,lightning_rod
植木鉢,flower_pot
飾り壺,decorated_pot
防具立て,armor_stand
額縁,item_frame
輝く額縁,glow_item_frame
絵画,painting
本棚,bookshelf
模様入りの本棚,chiseled_bookshelf
書見台,lectern
オークの看板,oak_sign
オークの吊り看板,oak_hanging_sign
トウヒの看板,spruce_sign
トウヒの吊り看板,spruce_hanging_sign
シラカバの看板,birch_sign
シラカバの吊り看板,birch_hanging_sign
ジャングルの看板,jungle_sign
ジャングルの吊り看板,jungle_hanging_sign
アカシアの看板,acacia_sign
アカシアの吊り看板,acacia_hanging_sign
ダークオークの看板,dark_oak_sign
ダークオークの吊り看板,dark_oak_hanging_sign
マングローブの看板,mangrove_sign
マングローブの吊り看板,mangrove_hanging_sign
サクラの看板,cherry_sign
サクラの吊り看板,cherry_hanging_sign
竹の看板,bamboo_sign
竹の吊り看板,bamboo_hanging_sign
真紅の看板,crimson_sign
真紅の吊り看板,crimson_hanging_sign
歪んだ看板,warped_sign
歪んだ吊り看板,warped_hanging_sign
チェスト,chest
樽,barrel
エンダーチェスト,ender_chest
リスポーンアンカー,respawn_anchor
不吉な旗,ominous_banner
スケルトンの頭蓋骨,skeleton_skull
ウィザースケルトンの頭蓋骨,wither_skeleton_skull
プレイヤーの頭,player_head
ゾンビの頭,zombie_head
クリーパーの頭,creeper_head
ピグリンの頭,piglin_head
ドラゴンの頭,dragon_head
ドラゴンの卵,dragon_egg
エンドポータルフレーム,end_portal_frame
エンダーアイ,ender_eye
虫食い石,infested_stone
虫食い丸石,infested_cobblestone
虫食い石レンガ,infested_stone_bricks
苔むした虫食い石レンガ,infested_mossy_stone_bricks
ひび割れた虫食い石レンガ,infested_cracked_stone_bricks
模様入りの虫食い石レンガ,infested_chiseled_stone_bricks
虫食い深層岩,infested_deepslate
レッドストーンダスト,redstone
レッドストーンリピーター,repeater
レッドストーンコンパレーター,comparator
的,target
レバー,lever
調律されたスカルクセンサー,calibrated_sculk_sensor
トリップワイヤーフック,tripwire_hook
糸,string
日照センサー,daylight_detector
ピストン,piston
粘着ピストン,sticky_piston
ディスペンサー,dispenser
ドロッパー,dropper
ホッパー,hopper
トラップチェスト,trapped_chest
オブザーバー,observer
パワードレール,powered_rail
ディテクターレール,detector_rail
レール,rail
アクティベーターレール,activator_rail
トロッコ,minecart
歪んだキノコ付きの棒,warped_fungus_on_a_stick
チェスト付きトロッコ,chest_minecart
かまど付きトロッコ,furnace_minecart
TNT付きのトロッコ,carrot_on_a_stick
チェスト付きのオークのボート,oak_chest_boat
チェスト付きの竹のイカダ,bamboo_chest_raft
TNT,tnt
木のシャベル,wooden_shovel
木のツルハシ,wooden_pickaxe
木の斧,wooden_axe
木のクワ,wooden_hoe
石のシャベル,stone_shovel
石のツルハシ,stone_pickaxe
石の斧,stone_axe
石のクワ,stone_hoe
鉄のシャベル,iron_shovel
鉄のツルハシ,iron_pickaxe
鉄の斧,iron_axe
鉄のクワ,iron_hoe
金のシャベル,golden_shovel
金のツルハシ,golden_pickaxe
金の斧,golden_axe
金のクワ,golden_hoe
ダイヤモンドのシャベル,diamond_shovel
ダイヤモンドのツルハシ,diamond_pickaxe
ダイヤモンドの斧,diamond_axe
ダイヤモンドのクワ,diamond_hoe
ネザライトのシャベル,netherite_shovel
ネザライトのツルハシ,netherite_pickaxe
ネザライトの斧,netherite_axe
ネザライトのクワ,netherite_hoe
バケツ,bucket
水入りバケツ,water_bucket
フグ入りバケツ,pufferfish_bucket
サケ入りバケツ,salmon_bucket
タラ入りバケツ,cod_bucket
熱帯魚入りバケツ,tropical_fish_bucket
ウーパールーパー入りバケツ,axolotl_bucket
オタマジャクシ入りバケツ,tadpole_bucket
溶岩入りバケツ,lava_bucket
粉雪入りバケツ,powder_snow_bucket
ミルク入りバケツ,milk_bucket
釣竿,fishing_rod
火打石と打ち金,flint_and_steel
ファイヤーチャージ,fire_charge
骨粉,bone_meal
ハサミ,shears
ブラシ,brush
名札,name_tag
リード,lead
コンパス,compass
リカバリーコンパス,recovery_compass
時計,clock
望遠鏡,spyglass
白紙の地図,map
本と羽根ペン,writable_book
エンダーパール,ender_pearl
エリトラ,elytra
ロケット花火-飛翔時間：1,firework_rocket
ロケット花火-飛翔時間：2,firework_rocket
ロケット花火-飛翔時間：3,firework_rocket
鞍,saddle
TNT付きのトロッコ,tnt_minecart
ホッパー付きトロッコ,hopper_minecart
オークのボート,oak_boat
トウヒのボート,spruce_boat
チェスト付きのトウヒのボート,spruce_chest_boat
シラカバのボート,birch_boat
チェスト付きのシラカバのボート,birch_chest_boat
ジャングルのボート,jungle_boat
チェスト付きのジャングルのボート,jungle_chest_boat
アカシアのボート,acacia_boat
チェスト付きのアカシアのボート,acacia_chest_boat
ダークオークのボート,dark_oak_boat
チェスト付きのダークオークのボート,dark_oak_chest_boat
マングローブのボート,mangrove_boat
チェスト付きのマングローブのボート,mangrove_chest_boat
サクラのボート,cherry_boat
チェスト付きのサクラのボート,cherry_chest_boat
竹のイカダ,bamboo_raft
ヤギの角笛,goat_horn
ヤギの角笛-沈思,goat_horn1
ヤギの角笛-歌声,goat_horn2
ヤギの角笛-深求,goat_horn3
ヤギの角笛-感覚,goat_horn4
ヤギの角笛-称賛,goat_horn5
ヤギの角笛-号令,goat_horn6
ヤギの角笛-憧憬,goat_horn7
ヤギの角笛-夢思,goat_horn8
レコード-C418-13,music_disc_13
レコード-C418-cat,music_disc_cat
レコード-C418-blocks,music_disc_blocks
レコード-C418-chirp,music_disc_chirp
レコード-C418-far,music_disc_far
レコード-C418-mall,music_disc_mall
レコード-C418-mellohi,music_disc_mellohi
レコード-C418-stal,music_disc_stal
レコード-C418-strad,music_disc_strad
レコード-C418-ward,music_disc_ward
レコード-C418-11,music_disc_11
レコード-C418-wait,music_disc_wait
レコード-レナ・レーン-otherside,music_disc_otherside
レコード-サミュエル・オーベリ-5,music_disc_5
レコード-レナ・レーン-Pigstep,music_disc_pigstep
レコード-AaronCherof-Relic,music_disc_relic
木の剣,wooden_sword
石の剣,stone_sword
金の剣,golden_sword
鉄の剣,iron_sword
ダイヤモンドの剣,diamond_sword
ネザライトの剣,netherite_sword
トライデント,trident
盾,shield
革の帽子,leather_helmet
革の上着,leather_chestplate
革のズボン,leather_leggings
革のブーツ,leather_boots
チェーンのヘルメット,chainmail_helmet
チェーンのチェストプレート,chainmail_chestplate
チェーンのレギンス,chainmail_leggings
チェーンのブーツ,chainmail_boots
鉄のヘルメット,iron_helmet
鉄のチェストプレート,iron_chestplate
鉄のレギンス,iron_leggings
鉄のブーツ,iron_boots
ダイヤモンドのヘルメット,diamond_helmet
ダイヤモンドのチェストプレート,diamond_chestplate
ダイヤモンドのレギンス,diamond_leggings
ダイヤモンドのブーツ,diamond_boots
金のヘルメット,golden_helmet
金のチェストプレート,golden_chestplate
金のレギンス,golden_leggings
金のブーツ,golden_boots
ネザライトのヘルメット,netherite_helmet
ネザライトのチェストプレート,netherite_chestplate
ネザライトのレギンス,netherite_leggings
ネザライトのブーツ,netherite_boots
カメの甲羅,turtle_helmet
革の馬鎧,leather_horse_armor
鉄の馬鎧,iron_horse_armor
金の馬鎧,golden_horse_armor
ダイヤモンドの馬鎧,diamond_horse_armor
不死のトーテム,totem_of_undying
雪玉,snowball
卵,egg
弓,bow
クロスボウ,crossbow
矢,arrow
光の矢,spectral_arrow
水の矢,tipped_arrow_WATER
ありふれた矢,tipped_arrow_MUNDANE
濃厚な矢,tipped_arrow_THICK
奇妙な矢,tipped_arrow_AWKWARD
暗視の矢,tipped_arrow_NIGHT_VISION
暗視の矢-延長,tipped_arrow_LONG_NIGHT_VISION
透明化の矢,tipped_arrow_INVISIBILITY
透明化の矢-延長,tipped_arrow_LONG_INVISIBILITY
跳躍の矢,tipped_arrow_JUMP
跳躍の矢-延長,tipped_arrow_LONG_LEAPING
跳躍の矢-強化,tipped_arrow_STRONG_LEAPING
耐火の矢,tipped_arrow_FIRE_RESISTANCE
耐火の矢-延長,tipped_arrow_LONG_FIRE_RESISTANCE
俊敏の矢,tipped_arrow_SPEED
俊敏の矢-延長,tipped_arrow_LONG_SWIFTNESS
俊敏の矢-強化,tipped_arrow_STRONG_SWIFTNESS
鈍化の矢,tipped_arrow_SLOWNESS
鈍化の矢-延長,tipped_arrow_LONG_SLOWNESS
鈍化の矢-強化,tipped_arrow_STRONG_SLOWNESS
タートルマスターの矢,tipped_arrow_TURTLE_MASTER
タートルマスターの矢-延長,tipped_arrow_LONG_TURTLE_MASTER
タートルマスターの矢-強化,tipped_arrow_STRONG_TURTLE_MASTER
水中呼吸の矢,tipped_arrow_WATER_BREATHING
水中呼吸の矢-延長,tipped_arrow_LONG_WATER_BREATHING
治癒の矢,tipped_arrow_INSTANT_HEAL
治癒の矢-強化,tipped_arrow_STRONG_HEALING
負傷の矢,tipped_arrow_INSTANT_DAMAGE
負傷の矢-強化,tipped_arrow_STRONG_HARMING
毒の矢,tipped_arrow_POISON
毒の矢-延長,tipped_arrow_LONG_POISON
毒の矢-強化,tipped_arrow_STRONG_POISON
再生の矢,tipped_arrow_REGEN
再生の矢-延長,tipped_arrow_LONG_REGENERATION
再生の矢-強化,tipped_arrow_STRONG_REGENERATION
力の矢,tipped_arrow_STRENGTH
力の矢-延長,tipped_arrow_LONG_STRENGTH
力の矢-強化,tipped_arrow_STRONG_STRENGTH
弱化の矢,tipped_arrow_WEAKNESS
弱化の矢-強化,tipped_arrow_LONG_WEAKNESS
幸運の矢,tipped_arrow_LUCK
低速落下の矢,tipped_arrow_SLOW_FALLING
低速落下の矢-延長,tipped_arrow_LONG_SLOW_FALLING
リンゴ,apple
金のリンゴ,golden_apple
エンチャントされた金のリンゴ,enchanted_golden_apple
スイカの薄切り,melon_slice
コーラスフルーツ,chorus_fruit
ニンジン,carrot
金のニンジン,golden_carrot
ジャガイモ,potato
ベイクドポテト,baked_potato
青くなったジャガイモ,poisonous_potato
ビートルート,beetroot
乾燥した昆布,dried_kelp
生の牛肉,beef
ステーキ,cooked_beef
生の豚肉,porkchop
焼き豚,cooked_porkchop
生の羊肉,mutton
焼き羊肉,cooked_mutton
生の鶏肉,chicken
焼き鳥,cooked_chicken
生の兎肉,rabbit
焼き兎肉,cooked_rabbit
生鱈,cod
焼き鱈,cooked_cod
生鮭,salmon
焼き鮭,cooked_salmon
熱帯魚,tropical_fish
フグ,pufferfish
パン,bread
クッキー,cookie
ケーキ,cake
パンプキンパイ,pumpkin_pie
腐った肉,rotten_flesh
クモの目,spider_eye
キノコシチュー,mushroom_stew
ビートルートスープ,beetroot_soup
ウサギシチュー,rabbit_stew
怪しげなシチュー,suspicious_stew
ハチミツ入りの瓶,honey_bottle
未定義ポーション,UNCRAFTABLE
水入り瓶,WATER
ありふれたポーション,MUNDANE
濃厚なポーション,THICK
奇妙なポーション,AWKWARD
暗視のポーション,NIGHT_VISION
暗視のポーション-延長,LONG_NIGHT_VISION
透明化のポーション,INVISIBILITY
透明化のポーション-延長,LONG_INVISIBILITY
跳躍のポーション,JUMP
跳躍のポーション-延長,LONG_LEAPING
跳躍のポーション-強化,STRONG_LEAPING
耐火のポーション,FIRE_RESISTANCE
耐火のポーション-延長,LONG_FIRE_RESISTANCE
俊敏のポーション,SPEED
俊敏のポーション-延長,LONG_SWIFTNESS
俊敏のポーション-強化,STRONG_SWIFTNESS
鈍化のポーション,SLOWNESS
鈍化のポーション-延長,LONG_SLOWNESS
鈍化のポーション-強化,STRONG_SLOWNESS
タートルマスターのポーション,TURTLE_MASTER
タートルマスターのポーション-延長,LONG_TURTLE_MASTER
タートルマスターのポーション-強化,STRONG_TURTLE_MASTER
水中呼吸のポーション,WATER_BREATHING
水中呼吸のポーション-延長,LONG_WATER_BREATHING
治癒のポーション,INSTANT_HEAL
治癒のポーション-強化,STRONG_HEALING
負傷のポーション,INSTANT_DAMAGE
負傷のポーション-強化,STRONG_HARMING
毒のポーション,POISON
毒のポーション-延長,LONG_POISON
毒のポーション-強化,STRONG_POISON
再生のポーション,REGEN
再生のポーション-延長,LONG_REGENERATION
再生のポーション-強化,STRONG_REGENERATION
力のポーション,STRENGTH
力のポーション-延長,LONG_STRENGTH
力のポーション-強化,STRONG_STRENGTH
弱化のポーション,WEAKNESS
弱化のポーション-延長,LONG_WEAKNESS
幸運のポーション,LUCK
低速落下のポーション,SLOW_FALLING
低速落下のポーション-延長,LONG_SLOW_FALLING
水入りスプラッシュ瓶,splash_WATER
ありふれたスプラッシュポーション,splash_MUNDANE
濃厚なスプラッシュポーション,splash_THICK
奇妙なスプラッシュポーション,splash_AWKWARD
暗視のスプラッシュポーション,splash_NIGHT_VISION
暗視のスプラッシュポーション-延長,splash_LONG_NIGHT_VISION
透明化のスプラッシュポーション,splash_INVISIBILITY
透明化のスプラッシュポーション-延長,splash_LONG_INVISIBILITY
跳躍のスプラッシュポーション,splash_JUMP
跳躍のスプラッシュポーション-延長,splash_LONG_LEAPING
跳躍のスプラッシュポーション-強化,splash_STRONG_LEAPING
耐火のスプラッシュポーション,splash_FIRE_RESISTANCE
耐火のスプラッシュポーション-延長,splash_LONG_FIRE_RESISTANCE
俊敏のスプラッシュポーション,splash_SPEED
俊敏のスプラッシュポーション-延長,splash_LONG_SWIFTNESS
俊敏のスプラッシュポーション-強化,splash_STRONG_SWIFTNESS
鈍化のスプラッシュポーション,splash_SLOWNESS
鈍化のスプラッシュポーション-延長,splash_LONG_SLOWNESS
鈍化のスプラッシュポーション-強化,splash_STRONG_SLOWNESS
タートルマスターのスプラッシュポーション,splash_TURTLE_MASTER
タートルマスターのスプラッシュポーション-延長,splash_LONG_TURTLE_MASTER
タートルマスターのスプラッシュポーション-強化,splash_STRONG_TURTLE_MASTER
水中呼吸のスプラッシュポーション,splash_WATER_BREATHING
水中呼吸のスプラッシュポーション-延長,splash_LONG_WATER_BREATHING
治癒のスプラッシュポーション,splash_INSTANT_HEAL
治癒のスプラッシュポーション-強化,splash_STRONG_HEALING
負傷のスプラッシュポーション,splash_INSTANT_DAMAGE
負傷のスプラッシュポーション-強化,splash_STRONG_HARMING
毒のスプラッシュポーション,splash_POISON
毒のスプラッシュポーション-延長,splash_LONG_POISON
毒のスプラッシュポーション-強化,splash_STRONG_POISON
再生のスプラッシュポーション,splash_REGEN
再生のスプラッシュポーション-延長,splash_LONG_REGENERATION
再生のスプラッシュポーション-強化,splash_STRONG_REGENERATION
力のスプラッシュポーション,splash_STRENGTH
力のスプラッシュポーション-延長,splash_LONG_STRENGTH
力のスプラッシュポーション-強化,splash_STRONG_STRENGTH
弱化のスプラッシュポーション,splash_WEAKNESS
弱化のスプラッシュポーション-延長,splash_LONG_WEAKNESS
幸運のスプラッシュポーション,splash_LUCK
低速落下のスプラッシュポーション,splash_SLOW_FALLING
低速落下のスプラッシュポーション-延長,splash_LONG_SLOW_FALLING
水入り残留瓶,lingering_WATER
ありふれた残留ポーション,lingering_MUNDANE
濃厚な残留ポーション,lingering_THICK
奇妙な残留ポーション,lingering_AWKWARD
暗視の残留ポーション,lingering_NIGHT_VISION
暗視の残留ポーション-延長,lingering_LONG_NIGHT_VISION
透明化の残留ポーション,lingering_INVISIBILITY
透明化の残留ポーション-延長,lingering_LONG_INVISIBILITY
跳躍の残留ポーション,lingering_JUMP
跳躍の残留ポーション-延長,lingering_LONG_LEAPING
跳躍の残留ポーション-強化,lingering_STRONG_LEAPING
耐火の残留ポーション,lingering_FIRE_RESISTANCE
耐火の残留ポーション-延長,lingering_LONG_FIRE_RESISTANCE
俊敏の残留ポーション,lingering_SPEED
俊敏の残留ポーション-延長,lingering_LONG_SWIFTNESS
俊敏の残留ポーション-強化,lingering_STRONG_SWIFTNESS
鈍化の残留ポーション,lingering_SLOWNESS
鈍化の残留ポーション-延長,lingering_LONG_SLOWNESS
鈍化の残留ポーション-強化,lingering_STRONG_SLOWNESS
鈍化の残留ポーション-延長-強化,lingering_TURTLE_MASTER
タートルマスターの残留ポーション,lingering_LONG_TURTLE_MASTER
タートルマスターの残留ポーション-延長,lingering_STRONG_TURTLE_MASTER
タートルマスターの残留ポーション-強化,lingering_STRONG_TURTLE_MASTER
水中呼吸の残留ポーション,lingering_WATER_BREATHING
水中呼吸の残留ポーション-延長,lingering_LONG_WATER_BREATHING
治癒の残留ポーション,lingering_INSTANT_HEAL
治癒の残留ポーション-強化,lingering_STRONG_HEALING
負傷の残留ポーション,lingering_INSTANT_DAMAGE
負傷の残留ポーション-強化,lingering_STRONG_HARMING
毒の残留ポーション,lingering_POISON
毒の残留ポーション-延長,lingering_LONG_POISON
毒の残留ポーション-強化,lingering_STRONG_POISON
再生の残留ポーション,lingering_REGEN
再生の残留ポーション-延長,lingering_LONG_REGENERATION
再生の残留ポーション-強化,lingering_STRONG_REGENERATION
力の残留ポーション,lingering_STRENGTH
力の残留ポーション-延長,lingering_LONG_STRENGTH
力の残留ポーション-強化,lingering_STRONG_STRENGTH
弱化の残留ポーション,lingering_WEAKNESS
弱化の残留ポーション-延長,lingering_LONG_WEAKNESS
幸運の残留ポーション,lingering_LUCK
低速落下の残留ポーション,lingering_SLOW_FALLING
低速落下の残留ポーション-延長,lingering_LONG_SLOW_FALLING
石炭,coal
木炭,charcoal
鉄の原石,raw_iron
銅の原石,raw_copper
金の原石,raw_gold
エメラルド,emerald
ラピスラズリ,lapis_lazuli
ダイヤモンド,diamond
ネザークォーツ,quartz
アメジストの欠片,amethyst_shard
鉄塊,iron_nugget
金塊,gold_nugget
鉄インゴット,iron_ingot
銅インゴット,copper_ingot
金インゴット,gold_ingot
ネザライトの欠片,netherite_scrap
ネザライトインゴット,netherite_ingot
棒,stick
火打石,flint
小麦,wheat
骨,bone
羽根,feather
革,leather
ウサギの皮,rabbit_hide
ハニカム,honeycomb
イカスミ,ink_sac
輝くイカスミ,glow_ink_sac
カメのウロコ,scute
スライムボール,slime_ball
粘土玉,clay_ball
プリズマリンの欠片,prismarine_shard
プリズマリンクリスタル,prismarine_crystals
オウムガイの殻,nautilus_shell
海洋の心,heart_of_the_sea
ブレイズロッド,blaze_rod
ネザースター,nether_star
シュルカーの殻,shulker_shell
焼いたコーラスフルーツ,popped_chorus_fruit
残響の欠片,echo_shard
レコードの破片,disc_fragment_5
白色の染料,white_dye
薄灰色の染料,light_gray_dye
灰色の染料,gray_dye
黒色の染料,black_dye
茶色の染料,brown_dye
赤色の染料,red_dye
橙色の染料,orange_dye
黄色の染料,yellow_dye
黄緑色の染料,lime_dye
緑色の染料,green_dye
青緑色の染料,cyan_dye
空色の染料,light_blue_dye
青色の染料,blue_dye
紫色の染料,purple_dye
赤紫色の染料,magenta_dye
桃色の染料,pink_dye
ボウル,bowl
レンガ,brick
ネザーレンガ,nether_brick
紙,paper
本,book
花火の星,firework_star
ガラス瓶,glass_bottle
グロウストーンダスト,glowstone_dust
火薬,gunpowder
ドラゴンブレス,dragon_breath
発酵したクモの目,fermented_spider_eye
ブレイズパウダー,blaze_powder
砂糖,sugar
ウサギの足,rabbit_foot
きらめくスイカの薄切り,glistering_melon_slice
マグマクリーム,magma_cream
ガストの涙,ghast_tear
ファントムの皮膜,phantom_membrane
旗の模様-花模様,flower_banner_pattern
旗の模様-クリーパー模様,creeper_banner_pattern
旗の模様-骸骨模様,skull_banner_pattern
旗の模様-何かの模様,mojang_banner_pattern
旗の模様-地球の模様,globe_banner_pattern
旗の模様-豚の鼻の模様,piglin_banner_pattern
釣り人の壺の欠片,angler_pottery_sherd
射手の壺の欠片,archer_pottery_sherd
両腕を上げた人の壺の欠片,arms_up_pottery_sherd
剣の壺の欠片,blade_pottery_sherd
醸造家の壺の欠片,brewer_pottery_sherd
炎の壺の欠片,burn_pottery_sherd
脅威の壺の欠片,danger_pottery_sherd
探検家の壺の欠片,explorer_pottery_sherd
友の壺の欠片,friend_pottery_sherd
ハートの壺の欠片,heart_pottery_sherd
割れたハートの壺の欠片,heartbreak_pottery_sherd
遠吠えの壺の欠片,howl_pottery_sherd
鉱夫の壺の欠片,miner_pottery_sherd
哀悼者の壺の欠片,mourner_pottery_sherd
富の壺の欠片,plenty_pottery_sherd
宝物の壺の欠片,prize_pottery_sherd
麦束の壺の欠片,sheaf_pottery_sherd
木陰の壺の欠片,shelter_pottery_sherd
頭蓋骨の壺の欠片,skull_pottery_sherd
鼻を鳴らす動物の壺の欠片,snort_pottery_sherd
鍛冶型-ネザライト強化,netherite_upgrade_smithing_template
鍛冶型-略奪者風の装飾,sentry_armor_trim_smithing_template
鍛冶型-ヴェックス風の装飾,vex_armor_trim_smithing_template
鍛冶型-密林風の装飾,wild_armor_trim_smithing_template
鍛冶型-海洋風の装飾,coast_armor_trim_smithing_template
鍛冶型-砂丘風の装飾,dune_armor_trim_smithing_template
鍛冶型-先駆者風の装飾,wayfinder_armor_trim_smithing_template
鍛冶型-牧者風の装飾,raiser_armor_trim_smithing_template
鍛冶型-職人風の装飾,shaper_armor_trim_smithing_template
鍛冶型-主人風の装飾,host_armor_trim_smithing_template
鍛冶型-藍獄風の装飾,ward_armor_trim_smithing_template
鍛冶型-静寂の装飾,silence_armor_trim_smithing_template
鍛冶型-潮流風の装飾,tide_armor_trim_smithing_template
鍛冶型-ブタの鼻風の装飾,snout_armor_trim_smithing_template
鍛冶型-あばら模様の装飾,rib_armor_trim_smithing_template
鍛冶型-要塞風の装飾,eye_armor_trim_smithing_template
鍛冶型-尖塔風の装飾,spire_armor_trim_smithing_template
エンチャントの瓶,experience_bottle
エンチャントの本-ダメージ軽減Ⅰ,protection_1
エンチャントの本-ダメージ軽減Ⅱ,protection_2
エンチャントの本-ダメージ軽減Ⅲ,protection_3
エンチャントの本-ダメージ軽減Ⅳ,protection_4
エンチャントの本-火炎耐性Ⅰ,fire_protection_1
エンチャントの本-火炎耐性Ⅱ,fire_protection_2
エンチャントの本-火炎耐性Ⅲ,fire_protection_3
エンチャントの本-火炎耐性Ⅳ,fire_protection_4
エンチャントの本-落下耐性Ⅰ,feather_falling_1
エンチャントの本-落下耐性Ⅱ,feather_falling_2
エンチャントの本-落下耐性Ⅲ,feather_falling_3
エンチャントの本-落下耐性Ⅳ,feather_falling_4
エンチャントの本-爆発耐性Ⅰ,blast_protection_1
エンチャントの本-爆発耐性Ⅱ,blast_protection_2
エンチャントの本-爆発耐性Ⅲ,blast_protection_3
エンチャントの本-爆発耐性Ⅳ,blast_protection_4
エンチャントの本-飛び道具耐性Ⅰ,projectile_protection_1
エンチャントの本-飛び道具耐性Ⅱ,projectile_protection_2
エンチャントの本-飛び道具耐性Ⅲ,projectile_protection_3
エンチャントの本-飛び道具耐性Ⅳ,projectile_protection_4
エンチャントの本-水中呼吸Ⅰ,respiration_1
エンチャントの本-水中呼吸Ⅱ,respiration_2
エンチャントの本-水中呼吸Ⅲ,respiration_3
エンチャントの本-水中採掘,aqua_affinity_1
エンチャントの本-棘の鎧Ⅰ,pthorns_1
エンチャントの本-棘の鎧Ⅱ,pthorns_2
エンチャントの本-棘の鎧Ⅲ,pthorns_3
エンチャントの本-水中歩行Ⅰ,depth_strider_1
エンチャントの本-水中歩行Ⅱ,depth_strider_2
エンチャントの本-水中歩行Ⅲ,depth_strider_3
エンチャントの本-氷渡りⅠ,frost_walker_1
エンチャントの本-氷渡りⅡ,frost_walker_2
エンチャントの本-束縛の呪い,binding_curse_1
エンチャントの本-ソウルスピードⅠ,soul_speed_1
エンチャントの本-ソウルスピードⅡ,soul_speed_2
エンチャントの本-ソウルスピードⅢ,soul_speed_3
エンチャントの本-スニーク速度上昇Ⅰ,swift_sneak_1
エンチャントの本-スニーク速度上昇Ⅱ,swift_sneak_2
エンチャントの本-スニーク速度上昇Ⅲ,swift_sneak_3
エンチャントの本-ダメージ増加Ⅰ,sharpness_1
エンチャントの本-ダメージ増加Ⅱ,sharpness_2
エンチャントの本-ダメージ増加Ⅲ,sharpness_3
エンチャントの本-ダメージ増加Ⅳ,sharpness_4
エンチャントの本-ダメージ増加Ⅴ,sharpness_5
エンチャントの本-アンデッド特効Ⅰ,smite_1
エンチャントの本-アンデッド特効Ⅱ,smite_2
エンチャントの本-アンデッド特効Ⅲ,smite_3
エンチャントの本-アンデッド特効Ⅳ,smite_4
エンチャントの本-アンデッド特効Ⅴ,smite_5
エンチャントの本-虫特効Ⅰ,bane_of_arthropods_1
エンチャントの本-虫特効Ⅱ,bane_of_arthropods_2
エンチャントの本-虫特効Ⅲ,bane_of_arthropods_3
エンチャントの本-虫特効Ⅳ,bane_of_arthropods_4
エンチャントの本-虫特効Ⅴ,bane_of_arthropods_5
エンチャントの本-ノックバックⅠ,knockback_1
エンチャントの本-ノックバックⅡ,knockback_2
エンチャントの本-火属性Ⅰ,fire_aspect_1
エンチャントの本-火属性Ⅱ,fire_aspect_2
エンチャントの本-ドロップ増加Ⅰ,looting_1
エンチャントの本-ドロップ増加Ⅱ,looting_2
エンチャントの本-ドロップ増加Ⅲ,looting_3
エンチャントの本-範囲ダメージ増加Ⅰ,sweeping_1
エンチャントの本-範囲ダメージ増加Ⅱ,sweeping_2
エンチャントの本-範囲ダメージ増加Ⅲ,sweeping_3
エンチャントの本-効率強化Ⅰ,efficiency_1
エンチャントの本-効率強化Ⅱ,efficiency_2
エンチャントの本-効率強化Ⅲ,efficiency_3
エンチャントの本-効率強化Ⅳ,efficiency_4
エンチャントの本-効率強化Ⅴ,efficiency_5
エンチャントの本-シルクタッチ,silk_touch_1
エンチャントの本-幸運Ⅰ,fortune_1
エンチャントの本-幸運Ⅱ,fortune_2
エンチャントの本-幸運Ⅲ,fortune_3
エンチャントの本-耐久力Ⅰ,unbreaking_1
エンチャントの本-耐久力Ⅱ,unbreaking_2
エンチャントの本-耐久力Ⅲ,unbreaking_3
エンチャントの本-射撃ダメージ増加Ⅰ,power_1
エンチャントの本-射撃ダメージ増加Ⅱ,power_2
エンチャントの本-射撃ダメージ増加Ⅲ,power_3
エンチャントの本-射撃ダメージ増加Ⅳ,power_4
エンチャントの本-射撃ダメージ増加Ⅴ,power_5
エンチャントの本-パンチⅠ,punch_1
エンチャントの本-パンチⅡ,punch_2
エンチャントの本-フレイム,flame_1
エンチャントの本-無限,infinity_1
エンチャントの本-宝釣りⅠ,luck_of_the_sea_1
エンチャントの本-宝釣りⅡ,luck_of_the_sea_2
エンチャントの本-宝釣りⅢ,luck_of_the_sea_3
エンチャントの本-入れ食いⅠ,lure_1
エンチャントの本-入れ食いⅡ,lure_2
エンチャントの本-入れ食いⅢ,lure_3
エンチャントの本-忠誠Ⅰ,loyalty_1
エンチャントの本-忠誠Ⅱ,loyalty_2
エンチャントの本-忠誠Ⅲ,loyalty_3
エンチャントの本-水生特攻Ⅰ,impaling_1
